Sentence #,Word,Tag
,original/b8e9c03e-4b71-4e3b-9110-820b7bc0bac7/supporting-documents/EF_collection_methods.rtf,O
,rtf,O
,application/rtf,O
,80288,O
,original/b8e9c03e-4b71-4e3b-9110-820b7bc0bac7/supporting-documents/Plot_schematic.rtf,O
,original/b8e9c03e-4b71-4e3b-9110-820b7bc0bac7/supporting-documents/Plot_schematic.rtf,O
,rtf,O
,application/rtf,O
,2801130,O
,original/b8e9c03e-4b71-4e3b-9110-820b7bc0bac7/supporting-documents/WH2013_Calibration_and_units.csv,O
,original/b8e9c03e-4b71-4e3b-9110-820b7bc0bac7/supporting-documents/WH2013_Calibration_and_units.csv,O
,csv,O
,text/csv,O
,1997,O
,original/resource_links.md,O
,original/resource_links.md,O
,md,O
,text/markdown,O
,162,O
,wessex,O
,bess,O
,ammonium,B-Matter
,bulk,O
,density,O
,carbon,B-Matter
,microbial,O
,biomass,B-Quality
,mineralisation,O
,rate,O
,nitrate,B-Matter
,nitrification,O
,rate,O
,nitrogen,B-Matter
,particle,O
,size,B-Quality
Sentence: 824,biodiversity,O
,climate,B-Phenomena
,change,I-Phenomena
,drought,B-Quality
,resistance,I-Quality
,ecosystem,O
,functioning,O
,Forest,B-Quality
,functional,I-Quality
,traits,I-Quality
,species,B-Phenomena
,interactions,I-Phenomena
,Find,O
,the,O
,list,O
,of,O
,keywords,O
,here,O
,:,O
,TAG,O
,PTAG,O
,ALTITUDE,O
,SLOPE,O
,SpeciesCode,O
,PSI50,O
,SAWP,O
,NCI,O
,nb_count,O
,nb_richness,O
,nb_mix,O
,SPEI_12_Oct,O
,Initial_year,O
,List,O
,of,O
,headers,O
,of,O
,the,O
,data,O
,columns,O
,in,O
,this,O
,dataset,O
,117.8998,O
,118.1483,O
,29.2852,O
,29.10178,O
,1/1/2010,O
,1/1/2016,O
,Trees,B-Organism
,Trees,B-Organism
,afichtner,O
,hbruelheide,O
,gvonoheimb,O
,whaerdtle,O
,aschuldt,O
,matkunz,O
,florians,O
,Data,O
,for,O
,Fichtner,O
,et,O
,.,O
Sentence: 825,Conclusions,O
,Overall,O
,",",O
,our,O
,findings,O
,suggest,O
,that,O
,in,O
,natural,O
,systems,O
,",",O
,the,O
,complex,O
,interactions,O
,between,O
,changing,O
,environmental,O
,conditions,O
,and,O
,any,O
,associated,O
,changes,O
,in,O
,invertebrate,O
,assemblage,O
,structure,O
,are,O
,likely,O
,to,O
,reduce,O
,MPB,O
,biomass,B-Quality
,.,O
Sentence: 826,basal,B-Quality
,area,I-Quality
,in,O
,2016,O
,Basal,B-Quality
,area,I-Quality
,(,O
,BA17,O
,),O
,",",O
,BA17,O
,Basal,B-Quality
,area,I-Quality
,is,O
,calculated,O
,as,O
,the,O
,area,B-Quality
,at,O
,breastheight,O
,of,O
,a,O
,given,O
,tree,B-Organism
,and,O
,can,O
,be,O
,summed,O
,up,O
,to,O
,estimate,O
,the,O
,tree,B-Quality
,mass,I-Quality
,in,O
,a,O
,given,O
,plot,O
,.,O
Sentence: 827,species,B-Quality
,name,I-Quality
,),O
,tree_spec,O
,(,O
,tree_spec,O
,:,O
,Tree,B-Quality
,species,I-Quality
,name,I-Quality
,),O
,Tree,B-Quality
,species,I-Quality
,name,I-Quality
,(,O
,site,O
,),O
,",",O
,category,O
,(,O
,i.e,O
,.,O
Sentence: 828,Results,O
,Slug,B-Organism
,herbivory,I-Organism
,was,O
,significantly,O
,affected,O
,by,O
,both,O
,earthworms,B-Organism
,and,O
,plant,B-Organism
,species,I-Organism
,composition,B-Quality
,.,O
Sentence: 829,Pedogenic,B-Quality
,features,I-Quality
,/,O
,Voids,O
,(,O
,porosity,B-Quality
,),O
,/,O
,Porosity,O
,",",O
,Headline,O
,:,O
,Soil,B-Environment
,horizon,I-Environment
,description,I-Quality
,I,O
,;,O
,ped_voids_porosity41,O
,Soil,B-Quality
,description,I-Quality
,(,O
,according,O
,to,O
,``,O
,Bodenkundliche,O
,Kartieranleitung,O
,Kartieranleitung,O
,),O
,(,O
,cutan_feat44,O
,),O
,",",O
,cutan_feat44,O
,Basic,O
,information,O
,on,O
,soil,B-Quality
,properties,I-Quality
,",",O
,according,O
,to,O
,``,O
,Eckelmann,O
,",",O
,W.,O
,",",O
,Sponagel,O
,",",O
,H.,O
,",",O
,Grottenthaler,O
,",",O
,W.,O
,",",O
,Hartmann,O
,",",O
,J.,O
,K.,O
,",",O
,Hartwich,O
,",",O
,R.,O
,",",O
,Janetzko,O
,",",O
,P.,O
,",",O
,...,O
,&,O
,Traidl,O
,",",O
,R.,O
,(,O
,2005,O
,),O
,.,O
Sentence: 830,Comparative,O
,Study,O
,Plots,O
,(,O
,CSP,O
,),O
,in,O
,the,O
,Gutianshan,O
,Nature,B-Environment
,Reserve,I-Environment
,",",O
,having,O
,a,O
,size,B-Quality
,of,O
,30x30m^2,O
,",",O
,measured,O
,on,O
,the,O
,ground,B-Environment
,.,O
Sentence: 831,Since,O
,2003,O
,",",O
,DNA,O
,barcoding,O
,of,O
,all,O
,species,B-Organism
,has,O
,aided,O
,their,O
,identification,O
,and,O
,discovery,O
,.,O
Sentence: 832,Only,O
,areas,B-Quality
,of,O
,640,O
,acres,O
,or,O
,more,O
,are,O
,included,O
,.,O
Sentence: 833,Forest,O
,Ecology,O
,and,O
,Management,O
,261,O
,(,O
,3,O
,),O
,:,O
,499-507,O
,(,O
,derived,O
,from,O
,datagroup,O
,),O
,competition,B-Quality
,index,I-Quality
,(,O
,Hegyi,O
,",",O
,1974,O
,),O
,Competition,O
,index,O
,(,O
,CI_ME,O
,),O
,",",O
,dimensionless,O
,CI_ME,O
,Individual,O
,tree,B-Quality
,competition,I-Quality
,index,I-Quality
,.,O
Sentence: 834,rogenhoferi,B-Organism
,(,O
,Crematogaster,B-Organism
,cf,O
,.,O
Sentence: 835,We,O
,found,O
,that,O
,according,O
,to,O
,our,O
,conservation,B-Phenomena
,goals,O
,",",O
,the,O
,current,O
,protected,B-Environment
,area,I-Environment
,network,O
,contains,O
,large,O
,conservation,B-Phenomena
,gaps,O
,.,O
Sentence: 836,The,O
,Biodiversity,O
,of,O
,the,O
,Mediterranean,B-Location
,Sea,I-Location
,:,O
,Estimates,O
,",",O
,Patterns,O
,",",O
,and,O
,Threats,O
,The,O
,Mediterranean,B-Location
,Sea,I-Location
,is,O
,a,O
,marine,O
,biodiversity,O
,hot,O
,spot,O
,.,O
Sentence: 837,marineinstitute_e3219e45-9445-4fdf-aa79-76bf13e10d97,O
,Fish,B-Organism
,Health,O
,Unit,O
,Authorised,O
,Sites,O
,Fish,B-Organism
,Health,O
,Unit,O
,Authorised,O
,Sites,O
,Fish,B-Organism
,Health,O
,Unit,O
,registered,O
,finfish,O
,sites,O
,in,O
,Ireland,B-Location
,where,O
,Fish,B-Organism
,Health,O
,regulations,O
,and,O
,Fish,B-Organism
,Health,O
,monitoring,O
,on,O
,finfish,B-Organism
,are,O
,applied,O
,.,O
Sentence: 838,Pervasive,O
,Defaunation,O
,of,O
,Forest,B-Environment
,Remnants,O
,in,O
,a,O
,Tropical,O
,Biodiversity,O
,Hotspot,O
,Tropical,B-Phenomena
,deforestation,I-Phenomena
,and,O
,forest,B-Environment
,fragmentation,O
,are,O
,among,O
,the,O
,most,O
,important,O
,biodiversity,O
,conservation,O
,issues,O
,worldwide,O
,",",O
,yet,O
,local,O
,extinctions,O
,of,O
,millions,O
,of,O
,animal,B-Organism
,and,O
,plant,B-Quality
,populations,I-Quality
,stranded,O
,in,O
,unprotected,O
,forest,B-Environment
,remnants,O
,remain,O
,poorly,O
,explained,O
,.,O
Sentence: 839,Comparative,O
,molecular,O
,analysis,O
,of,O
,chemolithoautotrophic,O
,bacterial,O
,diversity,O
,and,O
,community,B-Environment
,structure,B-Quality
,from,O
,coastal,B-Environment
,saline,I-Environment
,soils,B-Environment
,",",O
,Gujarat,O
,",",O
,India,O
,Background,O
,Soils,B-Environment
,harbour,B-Environment
,high,O
,diversity,O
,of,O
,obligate,O
,as,O
,well,O
,as,O
,facultative,O
,chemolithoautotrophic,O
,bacteria,B-Organism
,that,O
,contribute,O
,significantly,O
,to,O
,CO2,B-Matter
,dynamics,O
,in,O
,soil,B-Environment
,.,O
Sentence: 840,--,O
,-,O
,6,O
,digit,O
,metal,B-Matter
,tags,O
,starting,O
,with,O
,3,O
,were,O
,also,O
,used,O
,for,O
,woody,B-Environment
,debris,O
,items,O
,--,O
,the,O
,reference,O
,file,O
,linking,O
,metal,B-Matter
,tags,O
,to,O
,tree,B-Organism
,individual,O
,tags,O
,is,O
,called,O
,``,O
,Tree,B-Organism
,stem,O
,reference,O
,list,O
,for,O
,the,O
,Comparative,O
,Study,O
,Sites,B-Environment
,(,O
,CSPs,O
,),O
,),O
,Silver,O
,ID,O
,given,O
,by,O
,Anja,O
,or,O
,Christian,O
,",",O
,can,O
,be,O
,given,O
,to,O
,a,O
,woody,B-Environment
,debris,O
,item,O
,or,O
,to,O
,a,O
,standing,O
,dead,B-Organism
,tree,I-Organism
,or,O
,snagCSP,O
,metal,B-Matter
,tag,O
,number,O
,(,O
,trees,B-Organism
,",",O
,woody,B-Environment
,debris,O
,),O
,",",O
,original,O
,entry,O
,.,O
Sentence: 841,Target,O
,species,B-Quality
,identity,I-Quality
,was,O
,also,O
,included,O
,as,O
,a,O
,categorical,O
,predictor,O
,variable,O
,.,O
Sentence: 842,--,O
,-,O
,6,O
,digit,O
,metal,O
,tags,O
,starting,O
,with,O
,3,O
,were,O
,also,O
,used,O
,for,O
,woody,B-Matter
,debris,I-Matter
,items,O
,--,O
,the,O
,reference,O
,file,O
,linking,O
,metal,O
,tags,O
,to,O
,tree,O
,individual,O
,tags,O
,is,O
,called,O
,``,O
,Tree,O
,stem,O
,reference,O
,list,O
,for,O
,the,O
,Comparative,O
,Study,O
,Sites,O
,(,O
,CSPs,O
,),O
,),O
,CSP,O
,metal,O
,tag,O
,number,O
,(,O
,trees,B-Organism
,",",O
,woody,B-Matter
,debris,I-Matter
,),O
,CSP,O
,tree,B-Organism
,individuals,I-Organism
,were,O
,marked,O
,mostly,O
,with,O
,metal,O
,tags,O
,but,O
,also,O
,additional,O
,tags,O
,were,O
,used,O
,.,O
Sentence: 843,samples,O
,were,O
,air-dried,O
,",",O
,sieved,O
,<,O
,2mm,O
,",",O
,ground,O
,using,O
,a,O
,ball,O
,mill,O
,",",O
,using,O
,around,O
,40,O
,mg,O
,for,O
,measurement,O
,with,O
,vario,O
,EL,O
,III,O
,(,O
,Elementar,O
,),O
,pH,B-Quality
,(,O
,KCl,B-Matter
,),O
,is,O
,the,O
,maximum,B-Quality
,potential,I-Quality
,acidity,I-Quality
,under,O
,current,O
,soil,B-Quality
,conditions,I-Quality
,",",O
,pH,B-Quality
,(,O
,H2O,B-Matter
,),O
,is,O
,the,O
,current,O
,acidity,B-Quality
,CSPs,O
,:,O
,Soil,B-Environment
,CNS,O
,and,O
,pH,B-Quality
,analyses,O
,of,O
,horizonswise,O
,from,O
,soil,B-Quality
,profiles,I-Quality
,of,O
,Comparative,O
,Study,O
,Plots,O
,/datasets/150,O
,ASCII,O
,1,O
,column,O
,",",O
,Laboratory,O
,number,O
,of,O
,Laboratory,O
,of,O
,Soil,O
,Science,O
,and,O
,Geoecology,O
,in,O
,TÃƒÂ¼bingen,B-Location
,(,O
,lab_num,O
,),O
,",",O
,dimensionless,O
,lab_num,O
,Laboratory,O
,number,O
,laboratory,O
,Scholten,O
,",",O
,KÃƒÂ¼hn,O
,",",O
,TÃƒÂ¼bingen,B-Location
,.,O
Sentence: 844,BEF-China,O
,data,O
,portal,O
,(,O
,Accessed,O
,through,O
,URL,O
,CSPs,O
,-,O
,Comparative,O
,Study,O
,Plots,O
,",",O
,Gutianshan,O
,National,O
,Nature,B-Environment
,Reserve,I-Environment
,29Ã‚Â°08'-29Ã‚Â°17,O
,29Ã‚Â°08'-29Ã‚Â°17,O
,N,O
,118Ã‚Â°02'-118Ã‚Â°11,O
,118Ã‚Â°02'-118Ã‚Â°11,O
,E,O
,117.8998,O
,118.1483,O
,29.2852,O
,29.10178,O
,3/6/2008,O
,3/6/2009,O
,tree,B-Organism
,individuals,O
,tree,B-Organism
,individuals,O
,gvonoheimb,O
,cwirth,O
,nadrowski,O
,CSPs,O
,:,O
,Coarse,B-Matter
,woody,I-Matter
,debris,I-Matter
,(,O
,CWD,O
,),O
,.,O
Sentence: 845,Since,O
,``,O
,e,O
,e,O
,is,O
,the,O
,fifth,O
,letter,O
,of,O
,the,O
,alphabet,O
,",",O
,this,O
,is,O
,Plot,O
,E26,O
,.,O
Sentence: 846,Our,O
,work,O
,shows,O
,that,O
,airborne,O
,hyperspectral,O
,sensing,O
,can,O
,be,O
,very,O
,effective,O
,at,O
,mapping,O
,canopy,O
,tree,B-Quality
,diversity,I-Quality
,",",O
,because,O
,its,O
,high,O
,spatial,O
,resolution,O
,allows,O
,within-plot,O
,heterogeneity,O
,in,O
,reflectance,O
,to,O
,be,O
,characterized,O
,",",O
,making,O
,it,O
,an,O
,effective,O
,tool,O
,for,O
,monitoring,O
,forest,B-Environment
,biodiversity,O
,over,O
,large,O
,geographic,O
,scales,O
,.,O
Sentence: 847,Biodiversity,O
,Mapping,O
,in,O
,a,O
,Tropical,O
,West,O
,African,O
,Forest,B-Environment
,with,O
,Airborne,O
,Hyperspectral,O
,Data,O
,Tropical,B-Environment
,forests,I-Environment
,are,O
,major,O
,repositories,O
,of,O
,biodiversity,O
,",",O
,but,O
,are,O
,fast,O
,disappearing,O
,as,O
,land,O
,is,O
,converted,O
,to,O
,agriculture,O
,.,O
Sentence: 848,The,O
,point,O
,of,O
,this,O
,study,O
,was,O
,to,O
,characterize,O
,the,O
,microbial,B-Organism
,community,I-Organism
,of,O
,the,O
,CSPs,O
,",",O
,as,O
,well,O
,as,O
,to,O
,determine,O
,which,O
,factors,O
,most,O
,influence,O
,microbial,B-Organism
,community,I-Organism
,dynamics,O
,",",O
,including,O
,forest,B-Quality
,age,I-Quality
,and,O
,other,O
,factors,O
,.,O
Sentence: 849,Species,B-Quality
,name,I-Quality
,;,O
,Datagroup,O
,description,O
,:,O
,Scientific,B-Quality
,plant,I-Quality
,species,I-Quality
,name,I-Quality
,;,O
,Source,O
,:,O
,Flora,B-Organism
,of,O
,China,B-Location
,;,O
,Datagroup,O
,description,O
,:,O
,Scientific,B-Quality
,plant,I-Quality
,species,I-Quality
,name,I-Quality
,Date,O
,time,O
,information,O
,(,O
,Year_Collected,O
,),O
,",",O
,Year_Collected,O
,Date,O
,time,O
,information,O
,",",O
,given,O
,as,O
,year,O
,or,O
,as,O
,date,O
,or,O
,as,O
,date,O
,time,O
,.,O
Sentence: 850,We,O
,examined,O
,whether,O
,plant,B-Organism
,diversity,O
,improves,O
,the,O
,capacity,B-Quality
,of,O
,agroecosystems,O
,to,O
,sustain,O
,multiple,O
,ecosystem,B-Environment
,servicesÃ¢â¬âproduction,O
,of,O
,wood,B-Matter
,and,O
,forage,O
,",",O
,and,O
,two,O
,elements,O
,of,O
,soil,B-Environment
,formationÃ¢â¬âin,O
,two,O
,types,O
,of,O
,smallholder,O
,fallows,O
,in,O
,western,O
,Kenya,O
,.,O
Sentence: 851,Biodiversity,O
,enhances,O
,ecosystem,B-Environment
,multifunctionality,O
,across,O
,trophic,O
,levels,O
,and,O
,habitats,B-Environment
,The,O
,importance,O
,of,O
,biodiversity,O
,for,O
,the,O
,integrated,O
,functioning,O
,of,O
,ecosystems,B-Environment
,remains,O
,unclear,O
,because,O
,most,O
,evidence,O
,comes,O
,from,O
,analyses,O
,of,O
,biodiversity,O
,s,O
,effect,O
,on,O
,individual,O
,functions,O
,.,O
Sentence: 852,The,O
,oral,O
,habitat,B-Environment
,has,O
,the,O
,most,O
,stable,O
,microbiota,O
,with,O
,the,O
,highest,O
,alpha,O
,diversity,O
,",",O
,while,O
,the,O
,skin,O
,and,O
,vaginal,O
,microbiota,O
,are,O
,less,O
,stable,O
,and,O
,show,O
,lower,O
,alpha,O
,diversity,O
,.,O
Sentence: 853,Additional,O
,information,O
,on,O
,the,O
,year,O
,when,O
,the,O
,respective,O
,sample,O
,was,O
,collected,O
,;,O
,this,O
,allows,O
,for,O
,deciding,O
,",",O
,whether,O
,samples,O
,are,O
,dependent,O
,or,O
,independet,O
,(,O
,e.g,O
,.,O
Sentence: 854,Conclusion,O
,The,O
,rich,O
,ethnobotanical,O
,diversity,O
,of,O
,sarma,O
,confirms,O
,the,O
,urgent,O
,need,O
,to,O
,record,O
,folk,O
,culinary,O
,plant,B-Organism
,knowledge,O
,.,O
Sentence: 855,Coral,B-Environment
,reefs,I-Environment
,support,O
,upwards,O
,of,O
,one,O
,third,O
,of,O
,all,O
,marine,O
,species,B-Organism
,of,O
,fish,B-Organism
,",",O
,so,O
,the,O
,loss,O
,of,O
,coral,B-Environment
,habitat,I-Environment
,may,O
,have,O
,substantial,O
,consequences,O
,to,O
,local,O
,fish,B-Organism
,diversity,O
,.,O
Sentence: 856,(,O
,Home_Species,O
,:,O
,Species,B-Organism
,of,O
,the,O
,monoculture,O
,.,O
Sentence: 857,Since,O
,European,O
,colonization,B-Environment
,",",O
,the,O
,primary,O
,threat,O
,to,O
,the,O
,flora,B-Organism
,has,O
,been,O
,habitat,B-Environment
,clearance,O
,",",O
,though,O
,climate,B-Phenomena
,change,I-Phenomena
,is,O
,an,O
,impending,O
,threat,O
,.,O
Sentence: 858,Those,O
,not,O
,replaced,O
,have,O
,been,O
,marked,O
,yes,O
,65535,O
Sentence: 859,We,O
,compared,O
,pollinator,B-Organism
,communities,B-Environment
,using,O
,quantified,O
,flower-visitation,O
,networks,O
,in,O
,36,O
,sites,O
,(,O
,each,O
,1,O
,km2,O
,),O
,in,O
,three,O
,landscapes,B-Environment
,:,O
,urban,O
,",",O
,farmland,B-Environment
,and,O
,nature,B-Environment
,reserves,I-Environment
,.,O
Sentence: 860,Stem,B-Quality
,azimuth,I-Quality
,was,O
,measured,O
,by,O
,placing,O
,a,O
,1.3,O
,m,O
,long,O
,woody,O
,stick,O
,with,O
,a,O
,wooden,O
,pendular,O
,along,O
,the,O
,stem,O
,.,O
Sentence: 861,This,O
,value,O
,only,O
,becomes,O
,a,O
,unique,O
,identifier,O
,if,O
,supported,O
,with,O
,the,O
,``,O
,site,O
,site,O
,information,O
,from,O
,another,O
,cell.Biodiversity,O
,Plots,O
,labelled,O
,in,O
,the,O
,form,O
,of,O
,``,O
,1_AO1,O
,1_AO1,O
,or,O
,``,O
,g1_AO1,O
,g1_AO1,O
,or,O
,``,O
,pilot1_AO1,O
,pilot1_AO1,O
,belong,O
,to,O
,the,O
,``,O
,Pilot,O
,Experiment,O
,Experiment,O
,(,O
,approx,O
,location,O
,:,O
,29Ã‚Â°06'20.2,O
,29Ã‚Â°06'20.2,O
,N,O
,117Ã‚Â°55'12.1,O
,117Ã‚Â°55'12.1,O
,E,O
,",",O
,Jiangxi,O
,Province,O
,),O
,(,O
,PTAG,O
,:,O
,plot,O
,code,O
,",",O
,BEF,O
,research,O
,plot,O
,name,O
,",",O
,6,O
,digits,O
,with,O
,``,O
,p,O
,p,O
,in,O
,front,O
,;,O
,Datagroup,O
,description,O
,:,O
,Research,O
,plots,O
,of,O
,the,O
,Biodiversity,O
,-,O
,Ecosystem,B-Environment
,functioning,O
,experiment,O
,(,O
,BEF-China,O
,),O
,.,O
Sentence: 862,DESCRIPTION,O
,Netherlands,O
,-,O
,Environment,B-Environment
,SUMMARY,O
,Contains,O
,data,O
,from,O
,the,O
,World,O
,Bank,O
,s,O
,data,O
,portal,O
,.,O
Sentence: 863,For,O
,this,O
,",",O
,we,O
,analyzed,O
,the,O
,results,O
,of,O
,three,O
,laboratory,O
,experiments,O
,manipulating,O
,decomposer,O
,diversity,O
,(,O
,1Ã¢â¬â3,O
,species,B-Organism
,),O
,in,O
,comparison,O
,to,O
,decomposer-,O
,free,O
,treatments,O
,in,O
,terms,O
,of,O
,variability,O
,of,O
,the,O
,measured,O
,variables,O
,.,O
Sentence: 864,Both,O
,measures,O
,are,O
,used,O
,synonymous,O
,but,O
,do,O
,not,O
,necessarily,O
,give,O
,same,O
,results,O
,or,O
,have,O
,the,O
,same,O
,significance,O
,(,O
,see,O
,e.g,O
,.,O
Sentence: 865,In,O
,the,O
,three,O
,most,O
,carbon-rich,O
,agroforestry,O
,systems,O
,",",O
,carbon,B-Matter
,stocks,O
,were,O
,about,O
,60,O
,%,O
,of,O
,those,O
,of,O
,natural,B-Environment
,forest,I-Environment
,",",O
,suggesting,O
,that,O
,1.6,O
,ha,O
,of,O
,optimally,O
,managed,O
,agroforest,B-Environment
,can,O
,contribute,O
,to,O
,the,O
,conservation,O
,of,O
,carbon,B-Matter
,stocks,O
,as,O
,much,O
,as,O
,1,O
,ha,O
,of,O
,natural,B-Environment
,forest,I-Environment
,.,O
Sentence: 866,Organic,B-Quality
,matter,I-Quality
,content,I-Quality
,",",O
,Headline,O
,:,O
,Soil,B-Environment
,horizon,I-Environment
,description,I-Quality
,I,O
,;,O
,org_matter33,O
,Soil,B-Quality
,description,I-Quality
,(,O
,according,O
,to,O
,``,O
,Bodenkundliche,O
,Kartieranleitung,O
,Kartieranleitung,O
,),O
,(,O
,ped_soil_moist36,O
,),O
,",",O
,ped_soil_moist36,O
,Basic,O
,information,O
,on,O
,soil,B-Quality
,properties,I-Quality
,",",O
,according,O
,to,O
,``,O
,Eckelmann,O
,",",O
,W.,O
,",",O
,Sponagel,O
,",",O
,H.,O
,",",O
,Grottenthaler,O
,",",O
,W.,O
,",",O
,Hartmann,O
,",",O
,J.,O
,K.,O
,",",O
,Hartwich,O
,",",O
,R.,O
,",",O
,Janetzko,O
,",",O
,P.,O
,",",O
,...,O
,&,O
,Traidl,O
,",",O
,R.,O
,(,O
,2005,O
,),O
,.,O
Sentence: 867,Bee,O
,abundance,B-Quality
,did,O
,not,O
,differ,O
,between,O
,landscapes,B-Environment
,",",O
,but,O
,bee,O
,species,B-Quality
,richness,I-Quality
,was,O
,higher,O
,in,O
,urban,O
,areas,B-Quality
,than,O
,farmland,B-Environment
,.,O
Sentence: 868,These,O
,systems,O
,are,O
,especially,O
,vulnerable,O
,to,O
,the,O
,effects,O
,of,O
,human,B-Organism
,activities,O
,and,O
,will,O
,be,O
,the,O
,first,O
,areas,B-Quality
,impacted,O
,by,O
,rising,O
,sea,B-Quality
,levels,I-Quality
,.,O
Sentence: 869,Research,O
,plots,O
,on,O
,the,O
,main,O
,experiment,O
,have,O
,a,O
,``,O
,p,O
,p,O
,in,O
,front,O
,of,O
,their,O
,IDs,O
,and,O
,then,O
,a,O
,6,O
,digit,O
,code,O
,:,O
,Plots,O
,in,O
,the,O
,main,O
,sites,O
,A,O
,and,O
,B,O
,are,O
,named,O
,according,O
,to,O
,their,O
,position,O
,in,O
,the,O
,original,O
,spreadsheet,O
,",",O
,in,O
,which,O
,they,O
,were,O
,designed,O
,.,O
Sentence: 870,Pedogenic,O
,features,O
,/,O
,Other,O
,pedogenic,O
,features,O
,",",O
,Headline,O
,:,O
,Soil,B-Environment
,horizon,I-Environment
,description,I-Quality
,I,O
,;,O
,ped_other38,O
,Soil,B-Quality
,description,I-Quality
,(,O
,according,O
,to,O
,``,O
,Bodenkundliche,O
,Kartieranleitung,O
,Kartieranleitung,O
,),O
,(,O
,ped_soil_structure39,O
,),O
,",",O
,ped_soil_structure39,O
,Basic,O
,information,O
,on,O
,soil,B-Quality
,properties,I-Quality
,",",O
,according,O
,to,O
,``,O
,Eckelmann,O
,",",O
,W.,O
,",",O
,Sponagel,O
,",",O
,H.,O
,",",O
,Grottenthaler,O
,",",O
,W.,O
,",",O
,Hartmann,O
,",",O
,J.,O
,K.,O
,",",O
,Hartwich,O
,",",O
,R.,O
,",",O
,Janetzko,O
,",",O
,P.,O
,",",O
,...,O
,&,O
,Traidl,O
,",",O
,R.,O
,(,O
,2005,O
,),O
,.,O
Sentence: 871,(,O
,artefact_type54,O
,:,O
,Features,O
,of,O
,sediment,B-Matter
,Rockmaterial,B-Matter
,/,O
,Description,O
,of,O
,artefacts,O
,/,O
,Type,O
,:,O
,Soil,B-Environment
,horizon,I-Environment
,description,I-Quality
,II,O
,;,O
,artefact_type54,O
,),O
,Basic,O
,information,O
,on,O
,soil,B-Quality
,properties,I-Quality
